INDEX,STATION,STATION_NAME,DATE,HPCP,,,
884,COOP:366111,MURRYSVILLE 2 SW PA US,11/27/09,0.1,,,
885,COOP:366111,MURRYSVILLE 2 SW PA US,11/27/09,0.1,,,
12527,COOP:366993,PITTSBURGH ASOS PA US,11/27/09,0,,,
12528,COOP:366993,PITTSBURGH ASOS PA US,11/27/09,0,,,
12529,COOP:366993,PITTSBURGH ASOS PA US,11/27/09,0,,,
12530,COOP:366993,PITTSBURGH ASOS PA US,11/27/09,0,,,
12531,COOP:366993,PITTSBURGH ASOS PA US,11/27/09,0.01,,,
12532,COOP:366993,PITTSBURGH ASOS PA US,11/27/09,0.01,,,
12533,COOP:366993,PITTSBURGH ASOS PA US,11/27/09,0.02,,,
12534,COOP:366993,PITTSBURGH ASOS PA US,11/27/09,0.01,,,
12535,COOP:366993,PITTSBURGH ASOS PA US,11/27/09,0,,,
12536,COOP:366993,PITTSBURGH ASOS PA US,11/27/09,0.01,,,
12537,COOP:366993,PITTSBURGH ASOS PA US,11/27/09,0,,,
12538,COOP:366993,PITTSBURGH ASOS PA US,11/27/09,0,,,
12539,COOP:366993,PITTSBURGH ASOS PA US,11/27/09,0,,,
12540,COOP:366993,PITTSBURGH ASOS PA US,11/27/09,0,,,
12541,COOP:366993,PITTSBURGH ASOS PA US,11/29/09,0.01,,,
12542,COOP:366993,PITTSBURGH ASOS PA US,11/29/09,0.01,,,
12543,COOP:366993,PITTSBURGH ASOS PA US,11/29/09,0,,,
12544,COOP:366993,PITTSBURGH ASOS PA US,11/29/09,0,,,
886,COOP:366111,MURRYSVILLE 2 SW PA US,11/30/09,0.1,,,
887,COOP:366111,MURRYSVILLE 2 SW PA US,11/30/09,0.1,,,
12545,COOP:366993,PITTSBURGH ASOS PA US,11/30/09,0,,,
12546,COOP:366993,PITTSBURGH ASOS PA US,11/30/09,0.01,,,
12547,COOP:366993,PITTSBURGH ASOS PA US,11/30/09,0,,,
12548,COOP:366993,PITTSBURGH ASOS PA US,11/30/09,0.01,,,
12549,COOP:366993,PITTSBURGH ASOS PA US,11/30/09,0.02,,,
12550,COOP:366993,PITTSBURGH ASOS PA US,11/30/09,0.09,,,
12551,COOP:366993,PITTSBURGH ASOS PA US,11/30/09,0.08,,,
12552,COOP:366993,PITTSBURGH ASOS PA US,11/30/09,0.02,,,
12553,COOP:366993,PITTSBURGH ASOS PA US,11/30/09,0,,,
888,COOP:366111,MURRYSVILLE 2 SW PA US,12/1/09,0,,,
889,COOP:366111,MURRYSVILLE 2 SW PA US,12/1/09,0,,,
890,COOP:366111,MURRYSVILLE 2 SW PA US,12/1/09,0,,,
12554,COOP:366993,PITTSBURGH ASOS PA US,12/1/09,0,,,
891,COOP:366111,MURRYSVILLE 2 SW PA US,12/2/09,0.1,,,
892,COOP:366111,MURRYSVILLE 2 SW PA US,12/2/09,0.1,,,
893,COOP:366111,MURRYSVILLE 2 SW PA US,12/2/09,0.1,,,
12555,COOP:366993,PITTSBURGH ASOS PA US,12/2/09,0,,,
12556,COOP:366993,PITTSBURGH ASOS PA US,12/2/09,0.02,,,
12557,COOP:366993,PITTSBURGH ASOS PA US,12/2/09,0.08,,,
12558,COOP:366993,PITTSBURGH ASOS PA US,12/2/09,0.1,,,
12559,COOP:366993,PITTSBURGH ASOS PA US,12/2/09,0.05,,,
12560,COOP:366993,PITTSBURGH ASOS PA US,12/2/09,0,,,
12561,COOP:366993,PITTSBURGH ASOS PA US,12/2/09,0,,,
12562,COOP:366993,PITTSBURGH ASOS PA US,12/2/09,0,,,
894,COOP:366111,MURRYSVILLE 2 SW PA US,12/3/09,0.2,,,
895,COOP:366111,MURRYSVILLE 2 SW PA US,12/3/09,0.1,,,
12563,COOP:366993,PITTSBURGH ASOS PA US,12/3/09,0.01,,,
12564,COOP:366993,PITTSBURGH ASOS PA US,12/3/09,0.16,,,
12565,COOP:366993,PITTSBURGH ASOS PA US,12/3/09,0.08,,,
12566,COOP:366993,PITTSBURGH ASOS PA US,12/3/09,0.01,,,
12567,COOP:366993,PITTSBURGH ASOS PA US,12/3/09,0,,,
12568,COOP:366993,PITTSBURGH ASOS PA US,12/3/09,0.03,,,
12569,COOP:366993,PITTSBURGH ASOS PA US,12/3/09,0,,,
12570,COOP:366993,PITTSBURGH ASOS PA US,12/3/09,0,,,
12571,COOP:366993,PITTSBURGH ASOS PA US,12/3/09,0,,,
12572,COOP:366993,PITTSBURGH ASOS PA US,12/3/09,0,,,
12573,COOP:366993,PITTSBURGH ASOS PA US,12/3/09,0,,,
12574,COOP:366993,PITTSBURGH ASOS PA US,12/3/09,0,,,
12575,COOP:366993,PITTSBURGH ASOS PA US,12/3/09,0,,,
12576,COOP:366993,PITTSBURGH ASOS PA US,12/3/09,0,,,
12577,COOP:366993,PITTSBURGH ASOS PA US,12/3/09,0,,,
12578,COOP:366993,PITTSBURGH ASOS PA US,12/3/09,0,,,
12579,COOP:366993,PITTSBURGH ASOS PA US,12/3/09,0,,,
896,COOP:366111,MURRYSVILLE 2 SW PA US,12/5/09,0.1,,,
12580,COOP:366993,PITTSBURGH ASOS PA US,12/5/09,0,,,
12581,COOP:366993,PITTSBURGH ASOS PA US,12/5/09,0,,,
12582,COOP:366993,PITTSBURGH ASOS PA US,12/5/09,0,,,
12583,COOP:366993,PITTSBURGH ASOS PA US,12/5/09,0.01,,,
12584,COOP:366993,PITTSBURGH ASOS PA US,12/5/09,0,,,
12585,COOP:366993,PITTSBURGH ASOS PA US,12/5/09,0.01,,,
12586,COOP:366993,PITTSBURGH ASOS PA US,12/5/09,0,,,
12587,COOP:366993,PITTSBURGH ASOS PA US,12/5/09,0,,,
12588,COOP:366993,PITTSBURGH ASOS PA US,12/5/09,0,,,
12589,COOP:366993,PITTSBURGH ASOS PA US,12/7/09,0,,,
12590,COOP:366993,PITTSBURGH ASOS PA US,12/7/09,0,,,
12591,COOP:366993,PITTSBURGH ASOS PA US,12/7/09,0,,,
12592,COOP:366993,PITTSBURGH ASOS PA US,12/7/09,0,,,
12593,COOP:366993,PITTSBURGH ASOS PA US,12/7/09,0,,,
12594,COOP:366993,PITTSBURGH ASOS PA US,12/7/09,0,,,
897,COOP:366111,MURRYSVILLE 2 SW PA US,12/8/09,0.1,,,
898,COOP:366111,MURRYSVILLE 2 SW PA US,12/8/09,0.1,,,
899,COOP:366111,MURRYSVILLE 2 SW PA US,12/8/09,0.1,,,
12595,COOP:366993,PITTSBURGH ASOS PA US,12/8/09,0,,,
12596,COOP:366993,PITTSBURGH ASOS PA US,12/8/09,0,,,
12597,COOP:366993,PITTSBURGH ASOS PA US,12/8/09,0.07,,,
12598,COOP:366993,PITTSBURGH ASOS PA US,12/8/09,0.1,,,
12599,COOP:366993,PITTSBURGH ASOS PA US,12/8/09,0.08,,,
12600,COOP:366993,PITTSBURGH ASOS PA US,12/8/09,0.04,,,
900,COOP:366111,MURRYSVILLE 2 SW PA US,12/9/09,0.1,,,
901,COOP:366111,MURRYSVILLE 2 SW PA US,12/9/09,0.1,,,
902,COOP:366111,MURRYSVILLE 2 SW PA US,12/9/09,0.3,,,
903,COOP:366111,MURRYSVILLE 2 SW PA US,12/9/09,0.1,,,
904,COOP:366111,MURRYSVILLE 2 SW PA US,12/9/09,0.2,,,
905,COOP:366111,MURRYSVILLE 2 SW PA US,12/9/09,0.2,,,
906,COOP:366111,MURRYSVILLE 2 SW PA US,12/9/09,0.1,,,
12601,COOP:366993,PITTSBURGH ASOS PA US,12/9/09,0.04,,,
12602,COOP:366993,PITTSBURGH ASOS PA US,12/9/09,0.09,,,
12603,COOP:366993,PITTSBURGH ASOS PA US,12/9/09,0.21,,,
12604,COOP:366993,PITTSBURGH ASOS PA US,12/9/09,0.18,,,
12605,COOP:366993,PITTSBURGH ASOS PA US,12/9/09,0.18,,,
12606,COOP:366993,PITTSBURGH ASOS PA US,12/9/09,0.13,,,
